source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
4777350436112818560,70.79796844311106,-54.59466839170627,36.569021538597596,44.02205346403308,-190.76218926303983,13.498558,15.0883465,12.280103
1329300388227708800,246.82537280605487,35.643828613817156,36.56893320653548,-105.3341247934784,162.11895673351563,16.085829,18.697388,14.661389
5150342983988467968,33.95593824512669,-12.673376828494991,36.56783792808682,498.6002210694552,215.07915129900152,11.821003,13.227671,10.6528845
3799464826095973504,175.93928235104107,2.01107623691283,36.56680679358536,501.57929524373935,-205.17908592380016,12.512734,13.902311,11.349944
880495478530513920,118.39165275381612,30.59691391215582,36.566620528819186,706.6709901290797,-1835.3940444413206,8.093727,8.431073,7.570237
4921065848633260288,12.508042988766668,-54.53293176102483,36.565562312296386,327.0733655619814,426.1051055016268,11.683215,12.846471,10.608968
4369747594365857408,262.78003134161463,-2.6551425279005776,36.56331617349128,-44.735746467182636,-22.285144469396318,13.434524,15.1897,12.169234
6256550916751400320,229.6668865957886,-18.628177191812103,36.56227904230933,445.1790393334798,-357.98144203755277,9.838669,10.567181,9.009009
727531798829508608,158.33750038967807,25.98650545565828,36.55905406324395,487.73199023789465,-576.53413281012,15.104091,17.251387,13.757664
2717930312217660928,343.1026626685172,9.835859682863124,36.55806000608003,521.5134519786967,43.775711261276484,5.0216007,5.279149,4.6159964
4056063966628137344,268.83242906843435,-31.125376360090588,36.55641833309425,-25.827815186554254,14.378881120944394,19.230896,,
455634736638558592,36.82211750949944,54.54613952945676,36.556356779957504,105.9155760636874,-108.32120518143107,13.996102,15.327029,12.143234
5948579462188230144,264.71422781486666,-47.63711135932724,36.55611734754716,-134.4654868466364,-472.5121025717117,13.213682,14.801011,11.984498
3438662181385940864,96.03173390502333,31.009335296197236,36.55416848766049,-16.007724742478853,-152.06200503797493,12.138546,13.558314,10.947894
969752767319650560,90.68888873622609,47.810310395737986,36.549164738797764,27.943648081867668,89.39650326044489,12.451752,,
5384297381682335744,174.62569569783437,-39.95135658021883,36.548499980435096,24.185154629279268,-28.64107767664926,15.117635,17.252459,13.772079
